,id,listing_url,name,prop_type,room_type,bed_type,min_nights,max_nights,cancel_pol,accommodates,bedrooms,beds,no_of_reviews,bathrooms,price,cleaning_fee,extra_ppl,guests_incl,picture_url,review_sc_rtg,host_id,host_name,host_resp_time,host_resp_rate,host_super_host,host_id_verified,amenities,addr_loctype,addr_longitude,addr_latitude,addr_loc_exact,addr_street,addr_govt_area,addr_country,avail_30,avail_60,avail_90,avail_365
1951,20239903,https://www.airbnb.com/rooms/20239903,Spacious room in Causeway Bay (B),Apartment,Private room,Real Bed,28,365,strict_14_with_grace_period,1,1,1,0,1.0,251.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/30c4302b-ae61-40f8-826e-9d433fdae3e3.jpg?aki_policy=large,0,23134064,Dustin,within a day,100,No,Yes," Air conditioning,Dryer,Essentials,Hangers,Host greets you,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Paid parking off premises,Washer,Wifi,",Point,114.18378,22.27905,Yes,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,Hong Kong,0,4,34,309
1952,20264769,https://www.airbnb.com/rooms/20264769,A qq minutes du centre ville,Townhouse,Entire home/apt,Real Bed,1,7,strict_14_with_grace_period,4,2,2,3,1.0,115.0,40.0,15.0,2.0,https://a0.muscache.com/im/pictures/23cb2253-6292-4750-854d-c022a3ce0117.jpg?aki_policy=large,100,144315449,Amel,Not Specified,0,No,No," Babysitter recommendations,Carbon monoxide detector,Children’s books and toys,Children’s dinnerware,Essentials,Fire extinguisher,Hair dryer,Hangers,Heating,High chair,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Outlet covers,Private entrance,Safety card,Smoke detector,Wifi,",Point,-73.61547,45.55368,Yes,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Canada,23,53,83,83
1953,20228390,https://www.airbnb.com/rooms/20228390,Mokapu Oasis,Guest suite,Entire home/apt,Real Bed,1,1125,moderate,2,0,1,100,1.0,80.0,50.0,0.0,1.0,https://a0.muscache.com/im/pictures/62d4200f-ef13-4b68-a42a-04a02e885405.jpg?aki_policy=large,99,142642175,Philip,within an hour,93,Yes,No," Air conditioning,Beach essentials,Cable TV,Dishes and silverware,Dryer,Essentials,First aid kit,Free parking on premises,Garden or backyard,Hair dryer,Hangers,Hot water,Keypad,Microwave,Private entrance,Refrigerator,Self check-in,Shampoo,Smoke detector,TV,Washer,Wifi,",Point,-157.74931,21.42022,No,"Kailua, HI, United States",Koolaupoko,United States,2,4,7,29
1954,20234554,https://www.airbnb.com/rooms/20234554,"Happy 3 bedrooms, 20 min downtown",Apartment,Entire home/apt,Real Bed,6,1125,strict_14_with_grace_period,6,3,3,11,1.0,79.0,70.0,10.0,3.0,https://a0.muscache.com/im/pictures/6889ca31-f548-40d1-8fd9-ef4e56c11dcc.jpg?aki_policy=large,76,15224901,Cédric,within an hour,100,No,No," Dryer,Essentials,Family/kid friendly,Free street parking,Hair dryer,Hangers,Heating,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Lockbox,Self check-in,Shampoo,Smoke detector,Washer,Wifi,",Point,-73.62886,45.50251,Yes,"Montréal, Québec, Canada",Côte-des-Neiges-Notre-Dame-de-Grâce,Canada,0,0,20,84
1955,20374683,https://www.airbnb.com/rooms/20374683,SydneyCBD/CentralAircon/TwoStory/FamilyHome,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,10,3,8,76,1.5,247.0,148.0,30.0,4.0,https://a0.muscache.com/im/pictures/f5c4e9ee-5c31-4436-bbc0-f057726e417c.jpg?aki_policy=large,92,140522381,Phan,within an hour,100,No,No," Air conditioning,Babysitter recommendations,Bed linens,Carbon monoxide detector,Changing table,Children’s books and toys,Children’s dinnerware,Cooking basics,Dishes and silverware,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,Hair dryer,Hangers,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Microwave,Oven,Pack ’n Play/travel crib,Paid parking off premises,Patio or balcony,Private entrance,Private living room,Refrigerator,Self check-in,Shampoo,Smoke detector,Stove,TV,Washer,Wifi,",Point,151.20178,-33.88306,Yes,"Chippendale, NSW, Australia",Sydney,Australia,16,29,49,205
1956,20463831,https://www.airbnb.com/rooms/20463831,My House in Porto,Apartment,Entire home/apt,Real Bed,2,1125,moderate,3,1,1,8,1.0,60.0,20.0,5.0,2.0,https://a0.muscache.com/im/pictures/e4dfb968-f7cf-4c3e-8892-86748f1497de.jpg?aki_policy=large,100,64812238,Marco,Not Specified,0,No,Yes," Cooking basics,Dishes and silverware,Elevator,Essentials,Iron,Kitchen,Laptop friendly workspace,Microwave,Oven,Patio or balcony,Private living room,Refrigerator,Stove,TV,Washer,Wifi,",Point,-8.62075,41.15391,Yes,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Portugal,0,0,0,0
1957,2023934,https://www.airbnb.com/rooms/2023934,COMFORTABLE APARTMENT IN TAKSIM,Apartment,Entire home/apt,Real Bed,6,1125,strict_14_with_grace_period,2,2,1,39,1.0,158.0,100.0,30.0,1.0,https://a0.muscache.com/im/pictures/4c0e1bc9-e052-4a89-a593-91b96c9f1e5b.jpg?aki_policy=large,85,4528351,Hakan,within an hour,67,No,No," 24-hour check-in,Bed linens,Buzzer/wireless intercom,Carbon monoxide detector,Dryer,Essentials,Extra pillows and blankets,Fire extinguisher,Hair dryer,Hangers,Heating,Host greets you,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Smoking allowed,Washer,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,28.97444,41.03464,No,"Istanbul, Istanbul, Turkey",Beyoglu,Turkey,17,47,77,167
1958,2031134,https://www.airbnb.com/rooms/2031134,Sagrada Familia-auditorium. FREE WI-FI.,Apartment,Entire home/apt,Real Bed,2,150,strict_14_with_grace_period,4,2,3,177,1.0,69.0,40.0,15.0,2.0,https://a0.muscache.com/im/pictures/30632356/cf2b8d52_original.jpg?aki_policy=large,95,9100900,Miguel,within an hour,100,No,Yes," Air conditioning,Buzzer/wireless intercom,Cable TV,Elevator,Essentials,Family/kid friendly,First aid kit,Hair dryer,Hangers,Heating,Host greets you,Hot water,Internet,Iron,Kitchen,Paid parking on premises,Pets allowed,Safety card,Shampoo,Smoking allowed,TV,Washer,Wifi,",Point,2.18482,41.39895,Yes,"Barcelona, Cataluña, Catalonia, Spain",el Fort Pienc,Spain,1,2,7,238
1959,20312675,https://www.airbnb.com/rooms/20312675,Amplio y luminoso.,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,4,2,3,3,1.5,60.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/a426c85d-b12a-4cec-acbd-257af5bd1757.jpg?aki_policy=large,100,144911089,Guillermo,within an hour,100,No,No," Air conditioning,Baby bath,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Dryer,Elevator,Essentials,Family/kid friendly,Hair dryer,Hangers,Heating,Iron,Kitchen,Long term stays allowed,Microwave,Oven,Refrigerator,Room-darkening shades,Stove,TV,Washer,Wifi,",Point,2.15567,41.37236,Yes,"Barcelona, Catalunya, Spain",el Poble Sec,Spain,1,2,32,307
1960,20413840,https://www.airbnb.com/rooms/20413840,Nice Studio in Waikiki(3306B),Apartment,Entire home/apt,Real Bed,1,30,strict_14_with_grace_period,2,1,2,14,1.0,90.0,100.0,10.0,2.0,https://a0.muscache.com/im/pictures/cbd78e6e-7f60-482e-b5a1-ed806c16bc0f.jpg?aki_policy=large,81,145592438,Yuk Ping,within an hour,92,No,No," Air conditioning,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Dryer,Elevator,Essentials,First aid kit,Hair dryer,Hangers,Hot tub,Hot water kettle,Iron,Kitchen,Laptop friendly workspace,Lockbox,Microwave,Oven,Paid parking on premises,Pool,Refrigerator,Self check-in,Smoke detector,Washer,Wifi,",Point,-157.83201,21.28585,No,"Honolulu, HI, United States",Primary Urban Center,United States,13,33,45,135
1961,20483790,https://www.airbnb.com/rooms/20483790,"Poipu Beach i, A/C, deck, no x fees,WIFI, plus tax",Apartment,Entire home/apt,Real Bed,4,365,strict_14_with_grace_period,3,1,1,37,1.0,185.0,0.0,25.0,2.0,https://a0.muscache.com/im/pictures/91d87ea3-748f-4952-96cb-c5857b41281f.jpg?aki_policy=large,96,98657194,Javed,within an hour,100,No,No," Air conditioning,BBQ grill,Bed linens,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Dryer,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,Free parking on premises,Garden or backyard,Hair dryer,Hangers,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Other,Oven,Patio or balcony,Private entrance,Refrigerator,Safety card,Shampoo,Single level home,Smoke detector,Stove,TV,Washer,Wifi,",Point,-159.4495,21.87202,Yes,"Koloa, HI, United States",Koloa-Poipu,United States,5,7,13,171
1962,20394583,https://www.airbnb.com/rooms/20394583,Tony's Place (Lasalle),Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,1,25,1.0,110.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/666bc439-7da6-4ede-9ae7-171ee7f57286.jpg?aki_policy=large,95,116397990,Tony,within an hour,100,Yes,No," Bed linens,Cable TV,Dryer,Essentials,Family/kid friendly,Free street parking,Hair dryer,Hangers,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Pocket wifi,Private entrance,Shampoo,Smoke detector,TV,Washer,Wifi,",Point,-73.65649,45.42895,Yes,"Montréal, Québec, Canada",LaSalle,Canada,25,55,85,98
1963,20276192,https://www.airbnb.com/rooms/20276192,Habitación para tres en Barcelona cerca  transport,Apartment,Private room,Real Bed,4,1125,flexible,3,1,3,1,1.0,110.0,15.0,0.0,1.0,https://a0.muscache.com/im/pictures/57bc91c1-c816-4f49-ab17-a3fcc0e73141.jpg?aki_policy=large,80,144577567,Isabel,within an hour,78,No,No," Air conditioning,Bed linens,Buzzer/wireless intercom,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Elevator,Essentials,Extra pillows and blankets,Free street parking,Hair dryer,Hangers,Heating,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Patio or balcony,Pocket wifi,Refrigerator,Ski-in/Ski-out,Step-free access,Stove,TV,Washer,Wifi,",Point,2.17337,41.43616,No,"Barcelona, CT, Spain",Porta,Spain,30,60,90,180
1964,20280610,https://www.airbnb.com/rooms/20280610,"Our COZY LOFT in Williamsburg, Brooklyn",Loft,Private room,Real Bed,3,120,strict_14_with_grace_period,8,6,6,11,2.5,86.0,50.0,40.0,1.0,https://a0.muscache.com/im/pictures/baa9b920-f883-4020-872d-3c774f91a4e5.jpg?aki_policy=large,100,9757756,Stefan,within a few hours,100,No,No," Air conditioning,Bed linens,Cable TV,Carbon monoxide detector,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Essentials,Extra pillows and blankets,Fire extinguisher,First aid kit,Free street parking,Hair dryer,Handheld shower head,Hangers,Heating,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Microwave,Oven,Paid parking off premises,Refrigerator,Safety card,Smoke detector,Stove,TV,Washer,Wifi,",Point,-73.96288,40.71534,Yes,"Brooklyn, NY, United States",Williamsburg,United States,9,25,43,124
1965,20357635,https://www.airbnb.com/rooms/20357635,Flat Ipanema,Apartment,Entire home/apt,Real Bed,1,6,flexible,3,1,2,2,1.0,310.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/3806c2e8-9655-43d4-aa0c-5264c9ef3aba.jpg?aki_policy=large,100,145205144,Arthur,Not Specified,0,No,No," Air conditioning,Dryer,Elevator,Essentials,Free parking on premises,Gym,Hangers,Kitchen,Laptop friendly workspace,Pool,Shampoo,TV,Washer,Wifi,",Point,-43.200852137465276,-22.981858614190504,Yes,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Brazil,0,0,0,0
1966,20362690,https://www.airbnb.com/rooms/20362690,WORLD CLASS MALLS*LUXURY 3BED2BATH*CLEAN*MTR*SAFE,Apartment,Entire home/apt,Real Bed,2,1124,strict_14_with_grace_period,8,3,4,20,2.0,1492.0,942.0,79.0,1.0,https://a0.muscache.com/im/pictures/3d750e11-3969-49fc-80ad-6070200599d3.jpg?aki_policy=large,93,102984683,Shan,within an hour,100,No,Yes," Air conditioning,Babysitter recommendations,Bed linens,Cable TV,Carbon monoxide detector,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Flat path to front door,Game console,Hair dryer,Hangers,Heating,High chair,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Outlet covers,Paid parking off premises,Private entrance,Private living room,Refrigerator,Room-darkening shades,Safety card,Shampoo,Single level home,Smoke detector,Step-free access,Step-free access,Step-free access,Stove,TV,Washer,Well-lit path to entrance,Wide hallway clearance,Wifi,",Point,114.17605,22.2784,No,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,Hong Kong,12,29,59,293
1967,20245250,https://www.airbnb.com/rooms/20245250,1 block away from the beach,Apartment,Private room,Real Bed,1,5,flexible,2,1,1,16,1.0,67.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/20bcb3bb-d78e-467a-9947-37c510c99ebf.jpg?aki_policy=large,86,144290494,Olga,within a day,56,No,No," Bed linens,Carbon monoxide detector,Dryer,Elevator,Essentials,Family/kid friendly,Hangers,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Pets allowed,Private living room,Shampoo,Smoke detector,",Point,-73.9902,40.5743,Yes,"Brooklyn, NY, United States",Coney Island,United States,28,58,88,88
1968,2029840,https://www.airbnb.com/rooms/2029840,Stylish apartment in the heart of Gothic area,Apartment,Entire home/apt,Real Bed,32,330,moderate,5,2,4,16,1.0,111.0,0.0,4.0,3.0,https://a0.muscache.com/im/pictures/27895839/d611ad68_original.jpg?aki_policy=large,76,1310304,Luis,within a day,100,No,No," Air conditioning,Buzzer/wireless intercom,Elevator,Family/kid friendly,Heating,Internet,Kitchen,TV,Washer,Wifi,",Point,2.1717,41.38569,Yes,"Barcelona, Catalonia, Spain",el Barri Gòtic,Spain,0,0,0,251
1969,20358824,https://www.airbnb.com/rooms/20358824,"$45ANYCCozy Room with curtain NearJ,G, and M train",Apartment,Shared room,Futon,3,7,strict_14_with_grace_period,1,1,0,7,1.0,45.0,140.0,0.0,1.0,https://a0.muscache.com/im/pictures/2b936c91-ec49-45a1-a36c-6833bf6e9aab.jpg?aki_policy=large,89,145214508,Yonette,within an hour,100,No,No," Air conditioning,Carbon monoxide detector,Essentials,Free street parking,Hangers,Host greets you,Iron,Kitchen,Laptop friendly workspace,Pets live on this property,Smoke detector,TV,Wifi,",Point,-73.94226,40.69522,No,"Brooklyn , NY, United States",Bedford-Stuyvesant,United States,30,60,90,364
1970,20494506,https://www.airbnb.com/rooms/20494506,Great location with very friendly (Hidden by Airbnb),Apartment,Private room,Real Bed,2,10,flexible,2,1,2,0,1.0,105.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/acc3e336-2215-4ba3-b0c1-9393a5ab4b9b.jpg?aki_policy=large,0,146312411,Eya,Not Specified,0,No,No," Dryer,Essentials,Hair dryer,Hangers,Heating,Iron,Kitchen,Laptop friendly workspace,Smoking allowed,Suitable for events,Washer,Wifi,",Point,29.042,40.99027,No,"Kadıköy, Istanbul, Turkey",Kadikoy,Turkey,0,0,0,0
1971,20478290,https://www.airbnb.com/rooms/20478290,Lovely Big Room in Center of Porto,Guesthouse,Private room,Real Bed,1,30,strict_14_with_grace_period,7,1,4,92,5.0,25.0,5.0,5.0,4.0,https://a0.muscache.com/im/pictures/4898d1cd-329e-4be8-9692-e5d26c1cbe3c.jpg?aki_policy=large,93,65637700,BrunoAlexandre,within an hour,99,No,No," Bed linens,Cleaning before checkout,Essentials,Extra pillows and blankets,First aid kit,Free street parking,Hair dryer,Hangers,Heating,Hot water,Iron,Laptop friendly workspace,Lock on bedroom door,Luggage dropoff allowed,Patio or balcony,Shampoo,Suitable for events,Wifi,",Point,-8.59384,41.14696,Yes,"Porto, Porto, Portugal",Bonfim,Portugal,7,32,59,59
1972,20511510,https://www.airbnb.com/rooms/20511510,Comfortable and Accesible For Groups (H1+H2),Apartment,Private room,Real Bed,2,45,strict_14_with_grace_period,10,2,5,21,3.0,140.0,20.0,20.0,6.0,https://a0.muscache.com/im/pictures/7801d6af-dc7b-4a99-9aa3-22606c9d4f57.jpg?aki_policy=large,83,131523645,George,within an hour,100,No,No," Bed linens,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Dryer,Fire extinguisher,Hair dryer,Hangers,Heating,Host greets you,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Refrigerator,Shampoo,Smoking allowed,Stove,TV,Washer,Wifi,",Point,2.15993,41.39162,Yes,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,Spain,24,44,59,59
1973,20530526,https://www.airbnb.com/rooms/20530526,Guaranteed the best location in city of Hong Kong,Condominium,Entire home/apt,Real Bed,2,50,strict_14_with_grace_period,2,1,1,121,1.0,699.0,250.0,0.0,1.0,https://a0.muscache.com/im/pictures/41a10b07-0181-49e2-b14d-5815e29c1a6e.jpg?aki_policy=large,98,47947662,Jack,within an hour,98,Yes,Yes," Air conditioning,Carbon monoxide detector,Elevator,Essentials,Hair dryer,Hangers,Heating,Hot water,Iron,Keypad,Laptop friendly workspace,Lock on bedroom door,Self check-in,Shampoo,Smoke detector,TV,Wifi,",Point,114.18207,22.28112,Yes,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,Hong Kong,4,10,32,32
1974,20206015,https://www.airbnb.com/rooms/20206015,Cozy Appartement,Apartment,Entire home/apt,Real Bed,3,10,strict_14_with_grace_period,2,1,1,11,1.0,68.0,55.0,0.0,1.0,https://a0.muscache.com/im/pictures/1d4c1485-d8d0-40f9-9223-20283497d43a.jpg?aki_policy=large,100,17037649,Laurence,Not Specified,0,No,No," Bed linens,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Essentials,Free street parking,Hangers,Heating,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Microwave,Oven,Patio or balcony,Private entrance,Private living room,Refrigerator,Smoke detector,Stove,TV,Washer,Wifi,",Point,-73.60561,45.54466,No,"Montréal, Québec, Canada",Rosemont-La Petite-Patrie,Canada,0,0,0,0
1975,20289023,https://www.airbnb.com/rooms/20289023,Cedar House - Jacuzzi,Guest suite,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,8,1.0,106.0,16.0,30.0,2.0,https://a0.muscache.com/im/pictures/c10156c2-bf96-48aa-9d37-bc0a23b6b51a.jpg?aki_policy=large,93,31612061,Sara,within a few hours,83,No,Yes," Essentials,Fire extinguisher,Free parking on premises,Hair dryer,Heating,Host greets you,Hot tub,Hot water,Lock on bedroom door,Pets allowed,Shampoo,Smoking allowed,Wifi,",Point,-8.65162,41.07399,No,"Gulpilhares, Porto, Portugal",Gulpilhares e Valadares,Portugal,30,60,90,365
1976,20234137,https://www.airbnb.com/rooms/20234137,New + historical apt with PRIVATE 360 ROOFTOP,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,1,2,2,1.0,89.0,30.0,15.0,2.0,https://a0.muscache.com/im/pictures/4013c8c2-6cb7-494c-81af-7cc782fec4fa.jpg?aki_policy=large,90,1451533,Isabelle,Not Specified,0,No,Yes," Air conditioning,Dryer,Essentials,Family/kid friendly,Fire extinguisher,Hangers,Heating,Kitchen,Laptop friendly workspace,Private entrance,Smoke detector,Washer,Wifi,",Point,-73.62015,45.54338,Yes,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Canada,0,0,0,0
1977,20202806,https://www.airbnb.com/rooms/20202806,Manly apartment 30 meters from the beach,Apartment,Entire home/apt,Real Bed,2,14,moderate,6,2,3,1,1.0,300.0,70.0,0.0,5.0,https://a0.muscache.com/im/pictures/cf00c0c2-c443-4c26-835d-d14d97684bc7.jpg?aki_policy=large,100,21063161,Hamish,Not Specified,0,No,Yes," Essentials,Family/kid friendly,First aid kit,Free street parking,Hair dryer,Hot water,Iron,Kitchen,Laptop friendly workspace,Other,Smoke detector,Washer,Wifi,",Point,151.28683,-33.78675,Yes,"Manly, NSW, Australia",Manly,Australia,0,23,53,144
1978,20260320,https://www.airbnb.com/rooms/20260320,A Private Room for 4 People,Hostel,Private room,Real Bed,1,14,flexible,4,1,4,3,1.0,200.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/c79c55ce-23c6-404b-945d-450a6a895f13.jpg?aki_policy=large,87,140571125,Claudiu Nicolae,within an hour,100,No,No," Air conditioning,Bed linens,Building staff,Cable TV,Carbon monoxide detector,Cooking basics,Dishes and silverware,Dryer,Elevator,Family/kid friendly,Fire extinguisher,First aid kit,Flat path to front door,Hair dryer,Heating,Hot water,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Luggage dropoff allowed,Microwave,Oven,Patio or balcony,Refrigerator,Safety card,Self check-in,Smoke detector,Step-free access,Step-free access,Stove,TV,Washer,Wide doorway,Wide doorway,Wide entryway,Wide hallway clearance,Wifi,",Point,2.13697,41.37756,Yes,"Barcelona, Catalunya, Spain",Sants,Spain,10,29,48,183
